cumulative_proportion,cumulative_responses,response_rate,tot_contacts
0.982483337300642704122099,10910,0.023178807947019867550,302
0.983340276124732206622099,10910,0.000000000000000000000,288
0.983715186860271363962099,10910,0.000000000000000000000,126
0.983944298976434182342099,10915,0.064935064935064935060,77
0.984390621280647464892099,10920,0.033333333333333333330,150
0.984470959295405855751418,10920,0.000000000000000000000,27
0.984914306117591049751418,10923,0.020134228187919463090,149
0.985420138062366103311418,10923,0.000000000000000000000,170
0.985595691502023327781418,10925,0.033898305084745762710,59
0.986143180195191621041418,10929,0.021739130434782608700,184
0.987550583194477505351418,10933,0.008456659619450317120,473
0.988895501071173530111418,10944,0.024336283185840707960,452
0.989663175434420376101418,10946,0.007751937984496124030,258
0.990758152820756962631418,10949,0.008152173913043478260,368
0.991555582004284694121418,10952,0.011194029850746268660,268
0.991873958581290169011418,10952,0.000000000000000000000,107
0.992106046179481075941418,10955,0.038461538461538461540,78
0.992153653891930492746940,10955,0.000000000000000000000,16
0.992585098786003332546940,10961,0.041379310344827586210,145
0.993025470126160437996940,10968,0.047297297297297297300,148
0.993346822185194001436940,10971,0.027777777777777777780,108
0.993638419423946679366940,10973,0.020408163265306122450,98
0.993790169007379195436940,10974,0.019607843137254901960,51
0.993900261842418471796940,10975,0.027027027027027027030,37
0.994519162104260890266940,10984,0.043269230769230769230,208
0.994587598190906926924879,10985,0.043478260869565217390,23
0.995840276124732206624879,10990,0.011876484560570071260,421
0.998556891216377053094879,10995,0.005476451259583789700,913
0.998878243275410616534879,11000,0.046296296296296296300,108
0.998907998095691502038331,11000,0.000000000000000000000,10
0.999134134729826231868331,11001,0.013157894736842105260,76
0.999660795048797905278331,11008,0.039548022598870056500,177
0.999988098071887645818331,11008,0.000000000000000000000,110
1.000000000000000000019712,11008,0.000000000000000000000,4
